SEASON,BASIN,NATURE,LAT,LON,WIND,DIST2LAND,STORM_SPEED,STORM_DIR,TD9636_STAGE
Fall,WP,TS,16.1,143.8,55.0,2020,7.0,315.0,2.0
Fall,WP,TS,16.3,143.5,60.0,1993,7.0,310.0,2.0
Fall,WP,TS,16.5,143.2,63.0,1966,7.0,305.0,2.0
Fall,WP,TS,16.7,142.9,65.0,1940,8.0,295.0,2.0
Fall,WP,TS,16.9,142.5,68.0,1903,9.0,290.0,2.0
Fall,WP,TS,17.0,142.0,70.0,1854,9.0,290.0,4.0
Fall,WP,TS,17.2,141.6,73.0,1819,10.0,295.0,4.0
Fall,WP,TS,17.4,141.1,75.0,1774,10.0,295.0,4.0
Fall,WP,TS,17.6,140.6,78.0,1731,10.0,295.0,4.0
Fall,WP,TS,17.9,140.1,80.0,1692,11.0,300.0,4.0
Fall,WP,TS,18.1,139.6,85.0,1650,11.0,300.0,4.0
Fall,WP,TS,18.4,139.1,90.0,1614,11.0,295.0,4.0
Fall,WP,TS,18.6,138.5,105.0,1566,11.0,290.0,4.0
Fall,WP,TS,18.7,138.0,120.0,1524,10.0,290.0,4.0
Fall,WP,TS,18.9,137.5,135.0,1487,10.0,290.0,4.0
Fall,WP,TS,19.1,137.0,150.0,1452,10.0,295.0,4.0
Fall,WP,TS,19.3,136.5,148.0,1419,10.0,295.0,4.0
Fall,WP,TS,19.5,136.0,145.0,1384,11.0,295.0,4.0
Fall,WP,TS,19.8,135.5,143.0,1340,12.0,295.0,4.0
Fall,WP,TS,20.0,134.9,140.0,1298,13.0,290.0,4.0
Fall,WP,TS,20.3,134.2,138.0,1245,14.0,290.0,4.0
Fall,WP,TS,20.5,133.5,135.0,1197,14.0,290.0,4.0
Fall,WP,TS,20.7,132.7,133.0,1119,14.0,290.0,4.0
Fall,WP,TS,20.9,132.1,130.0,1063,13.0,290.0,4.0
Fall,WP,TS,21.2,131.4,128.0,1001,13.0,295.0,4.0
Fall,WP,TS,21.5,130.8,125.0,953,12.0,295.0,4.0
Fall,WP,TS,21.8,130.2,125.0,900,12.0,300.0,4.0
Fall,WP,TS,22.1,129.7,125.0,840,11.0,300.0,4.0
Fall,WP,TS,22.3,129.2,123.0,784,10.0,305.0,4.0
Fall,WP,TS,22.6,128.8,120.0,734,10.0,305.0,4.0
Fall,WP,TS,22.9,128.4,118.0,685,10.0,310.0,4.0
Fall,WP,TS,23.2,128.0,115.0,636,9.0,305.0,4.0
Fall,WP,TS,23.5,127.6,115.0,589,9.0,305.0,4.0
Fall,WP,TS,23.7,127.2,115.0,545,8.0,305.0,4.0
Fall,WP,TS,24.0,126.8,113.0,498,8.0,310.0,4.0
Fall,WP,TS,24.2,126.5,110.0,463,7.0,315.0,4.0
Fall,WP,TS,24.5,126.3,108.0,437,7.0,325.0,4.0
Fall,WP,TS,24.8,126.1,105.0,413,6.0,330.0,4.0
Fall,WP,TS,25.1,125.9,103.0,392,6.0,335.0,4.0
Fall,WP,TS,25.3,125.8,100.0,383,7.0,345.0,4.0
Fall,WP,TS,25.7,125.7,100.0,379,7.0,355.0,4.0
Fall,WP,TS,26.1,125.7,100.0,390,8.0,5.0,4.0
Fall,WP,TS,26.5,125.8,100.0,415,9.0,10.0,4.0
Fall,WP,TS,26.9,125.9,100.0,443,10.0,15.0,4.0
Fall,WP,TS,27.4,126.1,98.0,448,11.0,20.0,4.0
Fall,WP,TS,27.9,126.3,95.0,443,12.0,30.0,4.0
Fall,WP,TS,28.4,126.7,93.0,459,13.0,40.0,4.0
Fall,WP,TS,28.9,127.2,90.0,385,13.0,45.0,4.0
Fall,WP,TS,29.3,127.8,90.0,312,14.0,50.0,4.0
Fall,WP,TS,29.8,128.5,90.0,225,16.0,60.0,4.0
Fall,WP,TS,30.1,129.4,90.0,144,19.0,65.0,4.0
Fall,WP,TS,30.5,130.5,90.0,58,21.0,65.0,4.0
Fall,WP,TS,31.0,131.7,88.0,52,24.0,65.0,4.0
Fall,WP,TS,31.5,133.1,85.0,134,27.0,65.0,4.0
Fall,WP,TS,32.0,134.6,83.0,138,29.0,65.0,4.0
Fall,WP,TS,32.6,136.3,80.0,100,32.0,70.0,4.0
Fall,WP,TS,33.2,138.1,75.0,156,35.0,70.0,4.0
Fall,WP,TS,33.9,140.2,70.0,114,38.0,70.0,4.0
Fall,WP,TS,34.5,142.4,65.0,190,40.0,70.0,4.0
Fall,WP,TS,35.1,144.8,60.0,358,39.0,75.0,4.0
Fall,WP,TS,35.6,147.0,55.0,549,37.0,75.0,4.0
Fall,WP,MX,36.0,149.2,50.0,727,40.0,80.0,5.0
Fall,WP,MX,19.1,162.0,15.0,2727,12.0,225.0,0.0
Fall,WP,MX,18.7,161.5,15.0,2663,12.0,225.0,0.0
Fall,WP,MX,18.3,161.1,15.0,2604,11.0,230.0,0.0
Fall,WP,MX,18.0,160.7,15.0,2555,9.0,235.0,0.0
Fall,WP,MX,17.8,160.3,15.0,2517,8.0,250.0,0.0
Fall,WP,MX,17.7,159.9,15.0,2489,8.0,275.0,0.0
Fall,WP,MX,17.8,159.5,15.0,2482,7.0,280.0,0.0
Fall,WP,MX,17.9,159.2,15.0,2480,7.0,285.0,0.0
Fall,WP,MX,18.0,158.8,15.0,2475,6.0,295.0,0.0
Fall,WP,MX,18.1,158.5,15.0,2474,7.0,300.0,0.0
Fall,WP,MX,18.3,158.2,15.0,2484,8.0,295.0,0.0
Fall,WP,MX,18.4,157.8,18.0,2481,8.0,295.0,0.0
Fall,WP,MX,18.7,157.4,20.0,2487,11.0,295.0,0.0
Fall,WP,MX,18.9,156.8,20.0,2431,14.0,290.0,0.0
Fall,WP,MX,19.1,156.0,20.0,2361,14.0,285.0,1.0
Fall,WP,MX,19.3,155.3,20.0,2299,14.0,285.0,1.0
Fall,WP,TS,19.5,154.6,20.0,2238,13.0,290.0,1.0
Fall,WP,TS,19.8,154.0,20.0,2175,12.0,295.0,1.0
Fall,WP,TS,20.1,153.5,20.0,2117,12.0,300.0,1.0
Fall,WP,TS,20.4,152.9,20.0,2054,12.0,305.0,1.0
Fall,WP,TS,20.7,152.4,20.0,1998,12.0,305.0,1.0
Fall,WP,TS,21.1,151.9,20.0,1932,12.0,305.0,1.0
Fall,WP,TS,21.4,151.3,20.0,1860,13.0,305.0,1.0
Fall,WP,TS,21.8,150.8,20.0,1805,13.0,305.0,1.0
Fall,WP,TS,22.2,150.2,20.0,1734,12.0,300.0,1.0
Fall,WP,TS,22.5,149.6,23.0,1673,12.0,295.0,1.0
Fall,WP,TS,22.7,149.1,25.0,1627,12.0,290.0,1.0
Fall,WP,TS,22.8,148.4,25.0,1582,12.0,285.0,1.0
Fall,WP,TS,23.0,147.8,25.0,1532,12.0,285.0,1.0
Fall,WP,TS,23.2,147.2,25.0,1484,12.0,290.0,1.0
Fall,WP,TS,23.4,146.6,25.0,1437,12.0,295.0,1.0
Fall,WP,TS,23.6,145.9,28.0,1387,13.0,295.0,1.0
Fall,WP,TS,24.0,145.3,30.0,1323,13.0,300.0,1.0
Fall,WP,TS,24.2,144.7,30.0,1280,12.0,300.0,1.0
Fall,WP,TS,24.6,144.1,30.0,1218,13.0,300.0,1.0
Fall,WP,TS,24.9,143.5,30.0,1168,14.0,305.0,1.0
Fall,WP,TS,25.3,142.9,30.0,1109,14.0,305.0,1.0
Fall,WP,TS,25.7,142.3,30.0,1048,14.0,305.0,1.0
Fall,WP,TS,26.2,141.7,30.0,977,15.0,305.0,1.0
Fall,WP,TS,26.6,140.9,33.0,903,16.0,310.0,1.0
Fall,WP,TS,27.2,140.3,35.0,815,16.0,325.0,1.0
Fall,WP,TS,27.9,139.9,33.0,727,16.0,350.0,1.0
Fall,WP,TS,28.7,139.9,30.0,653,18.0,10.0,1.0
Fall,WP,TS,29.7,140.3,30.0,564,22.0,25.0,1.0
Fall,WP,TS,30.7,141.0,30.0,479,28.0,35.0,1.0
Fall,WP,TS,32.0,142.1,28.0,382,33.0,35.0,1.0
Fall,WP,MX,33.4,143.4,25.0,340,35.0,40.0,5.0
Fall,EP,TS,12.5,-108.2,25.0,821,6.0,295.0,1.0
Fall,EP,TS,12.6,-108.5,30.0,833,7.0,295.0,1.0
Fall,EP,TS,12.8,-108.8,35.0,834,8.0,300.0,1.0
Fall,EP,TS,13.0,-109.2,40.0,838,8.0,305.0,1.0
Fall,EP,TS,13.3,-109.5,45.0,829,9.0,320.0,2.0
Fall,EP,TS,13.7,-109.8,45.0,814,9.0,330.0,2.0
Fall,EP,TS,14.1,-110.0,45.0,795,9.0,330.0,2.0
Fall,EP,TS,14.5,-110.3,38.0,786,10.0,330.0,2.0
Fall,EP,TS,14.9,-110.5,30.0,770,10.0,330.0,1.0
Fall,EP,TS,15.3,-110.7,28.0,755,10.0,330.0,1.0
Fall,EP,TS,15.8,-111.0,25.0,744,10.0,330.0,1.0
Fall,NI,TS,10.0,88.0,25.0,732,17.0,290.0,1.0
Fall,NI,TS,10.3,87.2,25.0,666,17.0,290.0,1.0
Fall,NI,TS,10.7,86.4,25.0,606,17.0,295.0,1.0
Fall,NI,TS,11.0,85.7,25.0,554,16.0,300.0,1.0
Fall,NI,TS,11.5,85.0,25.0,521,16.0,310.0,1.0
Fall,NI,TS,12.1,84.4,25.0,458,17.0,315.0,1.0
Fall,NI,TS,12.7,83.8,25.0,385,17.0,320.0,1.0
Fall,NI,TS,13.4,83.3,30.0,324,16.0,325.0,1.0
Fall,NI,TS,14.0,82.8,35.0,270,14.0,330.0,2.0
Fall,NI,TS,14.5,82.5,35.0,217,11.0,330.0,2.0
Fall,NI,TS,14.9,82.3,35.0,169,8.0,335.0,2.0
Fall,NI,TS,15.3,82.1,35.0,119,6.0,335.0,2.0
Fall,NI,TS,15.5,82.0,35.0,95,5.0,335.0,2.0
Fall,NI,TS,15.7,81.9,35.0,70,4.0,335.0,2.0
Fall,NI,TS,15.9,81.8,35.0,46,4.0,340.0,2.0
Fall,NI,TS,16.1,81.8,35.0,24,3.0,340.0,2.0
Fall,NI,TS,16.2,81.7,35.0,11,2.0,325.0,2.0
Fall,NI,TS,16.2,81.6,30.0,15,2.0,300.0,2.0
Fall,NI,TS,16.3,81.5,25.0,11,2.0,285.0,2.0
Fall,NI,TS,16.3,81.4,25.0,10,1.0,285.0,2.0
Fall,NI,TS,16.3,81.4,25.0,10,1.0,320.0,1.0
Fall,NI,TS,16.4,81.4,25.0,0,2.0,335.0,1.0
Fall,NI,TS,16.5,81.3,25.0,0,3.0,345.0,1.0
Fall,NI,TS,16.6,81.3,25.0,0,3.0,345.0,1.0
Fall,NI,TS,16.8,81.2,25.0,0,3.0,345.0,1.0
Fall,WP,TS,7.0,153.1,25.0,1114,6.0,295.0,1.0
Fall,WP,TS,7.1,152.9,25.0,1120,2.0,360.0,1.0
Fall,WP,TS,7.2,153.1,25.0,1135,6.0,50.0,1.0
Fall,WP,TS,7.5,153.4,28.0,1176,9.0,50.0,1.0
Fall,WP,TS,7.8,153.7,30.0,1217,10.0,35.0,1.0
Fall,WP,TS,8.3,154.0,30.0,1279,11.0,15.0,1.0
Fall,WP,TS,8.9,154.0,30.0,1344,11.0,350.0,1.0
Fall,WP,TS,9.4,153.8,33.0,1393,12.0,325.0,1.0
Fall,WP,TS,9.9,153.3,35.0,1436,12.0,305.0,2.0
Fall,WP,TS,10.1,152.8,40.0,1449,13.0,295.0,2.0
Fall,WP,TS,10.4,152.1,45.0,1473,14.0,290.0,2.0
Fall,WP,TS,10.6,151.4,48.0,1490,16.0,290.0,2.0
Fall,WP,TS,10.9,150.6,50.0,1499,17.0,295.0,2.0
Fall,WP,TS,11.2,149.9,53.0,1515,18.0,295.0,2.0
Fall,WP,TS,11.6,149.0,55.0,1545,18.0,295.0,2.0
Fall,WP,TS,11.9,148.2,58.0,1571,18.0,290.0,2.0
Fall,WP,TS,12.2,147.3,60.0,1602,19.0,290.0,2.0
Fall,WP,TS,12.5,146.3,65.0,1636,20.0,290.0,2.0
Fall,WP,TS,12.9,145.3,70.0,1686,20.0,285.0,2.0
Fall,WP,TS,13.1,144.3,73.0,1721,20.0,280.0,2.0
Fall,WP,TS,13.3,143.3,75.0,1761,20.0,280.0,4.0
Fall,WP,TS,13.4,142.3,78.0,1740,19.0,280.0,4.0
Fall,WP,TS,13.5,141.3,80.0,1708,19.0,275.0,4.0
Fall,WP,TS,13.6,140.3,83.0,1602,19.0,275.0,4.0
Fall,WP,TS,13.7,139.4,85.0,1508,17.0,275.0,4.0
Fall,WP,TS,13.8,138.6,88.0,1425,16.0,280.0,4.0
Fall,WP,TS,13.9,137.8,90.0,1343,16.0,275.0,4.0
Fall,WP,TS,13.9,137.0,93.0,1259,16.0,275.0,4.0
Fall,WP,TS,14.0,136.2,95.0,1176,16.0,275.0,4.0
Fall,WP,TS,14.1,135.3,95.0,1082,16.0,275.0,4.0
Fall,WP,TS,14.2,134.5,95.0,1000,16.0,280.0,4.0
Fall,WP,TS,14.3,133.7,93.0,918,15.0,280.0,4.0
Fall,WP,TS,14.4,133.0,90.0,848,13.0,280.0,4.0
Fall,WP,TS,14.5,132.4,93.0,790,10.0,280.0,4.0
Fall,WP,TS,14.6,131.9,95.0,742,9.0,275.0,4.0
Fall,WP,TS,14.6,131.5,95.0,702,8.0,275.0,4.0
Fall,WP,TS,14.6,131.1,95.0,662,8.0,280.0,4.0
Fall,WP,TS,14.7,130.7,98.0,628,9.0,285.0,4.0
Fall,WP,TS,14.8,130.2,100.0,585,9.0,285.0,4.0
Fall,WP,TS,14.9,129.8,103.0,554,9.0,280.0,4.0
Fall,WP,TS,15.0,129.3,105.0,516,8.0,265.0,4.0
Fall,WP,TS,14.9,129.0,105.0,484,7.0,245.0,4.0
Fall,WP,TS,14.7,128.7,105.0,445,7.0,235.0,4.0
Fall,WP,TS,14.5,128.4,108.0,406,7.0,235.0,4.0
Fall,WP,TS,14.3,128.1,110.0,366,7.0,250.0,4.0
Fall,WP,TS,14.2,127.7,110.0,327,6.0,270.0,4.0
Fall,WP,TS,14.3,127.4,110.0,311,6.0,280.0,4.0
Fall,WP,TS,14.3,127.1,113.0,287,7.0,280.0,4.0
Fall,WP,TS,14.4,126.7,115.0,254,8.0,280.0,4.0
Fall,WP,TS,14.5,126.3,118.0,215,9.0,280.0,4.0
Fall,WP,TS,14.5,125.8,120.0,165,9.0,280.0,4.0
Fall,WP,TS,14.6,125.4,120.0,133,10.0,280.0,4.0
Fall,WP,TS,14.7,124.8,120.0,95,11.0,285.0,4.0
Fall,WP,TS,14.9,124.3,123.0,100,12.0,295.0,4.0
Fall,WP,TS,15.2,123.7,125.0,141,11.0,300.0,4.0
Fall,WP,TS,15.5,123.3,123.0,141,11.0,305.0,4.0
Fall,WP,TS,15.8,122.8,120.0,78,11.0,295.0,4.0
Fall,WP,TS,15.9,122.2,113.0,24,11.0,280.0,4.0
Fall,WP,TS,16.0,121.6,105.0,0,10.0,285.0,4.0
Fall,WP,TS,16.2,121.1,85.0,0,9.0,295.0,4.0
Fall,WP,TS,16.4,120.8,65.0,0,8.0,320.0,4.0
Fall,WP,TS,16.8,120.6,58.0,0,10.0,345.0,4.0
Fall,WP,TS,17.3,120.5,50.0,0,10.0,355.0,4.0
Fall,WP,TS,17.8,120.5,48.0,0,10.0,355.0,4.0
Fall,WP,TS,18.3,120.5,45.0,10,9.0,360.0,2.0
Fall,WP,TS,18.7,120.4,45.0,39,9.0,5.0,2.0
Fall,WP,TS,19.2,120.5,45.0,74,8.0,10.0,2.0
Fall,WP,TS,19.5,120.6,45.0,102,7.0,15.0,2.0
Fall,WP,TS,19.8,120.7,45.0,134,7.0,20.0,2.0
Fall,WP,TS,20.2,120.8,45.0,178,8.0,25.0,2.0
Fall,WP,TS,20.5,121.1,45.0,157,10.0,40.0,2.0
Fall,WP,TS,20.9,121.5,45.0,127,13.0,45.0,2.0
Fall,WP,TS,21.4,122.1,45.0,136,14.0,50.0,2.0
Fall,WP,TS,21.9,122.6,43.0,175,14.0,50.0,2.0
Fall,WP,TS,22.3,123.3,40.0,214,15.0,50.0,2.0
Fall,WP,TS,22.8,123.9,40.0,258,16.0,50.0,2.0
Fall,WP,TS,23.4,124.6,40.0,300,18.0,55.0,2.0
Fall,WP,TS,23.9,125.5,38.0,371,20.0,60.0,2.0
Fall,WP,TS,24.5,126.5,35.0,457,22.0,60.0,2.0
Fall,WP,TS,25.0,127.6,35.0,563,23.0,65.0,2.0
Fall,WP,TS,25.5,128.8,35.0,641,25.0,65.0,2.0
Fall,WP,TS,26.0,130.1,35.0,561,27.0,65.0,2.0
Fall,WP,TS,26.5,131.5,35.0,508,33.0,70.0,2.0
Fall,WP,TS,27.2,133.6,28.000000000000004,508,41.0,70.0,2.0
Fall,WP,TS,13.0,124.0,25.0,0,16.0,295.0,1.0
Fall,WP,TS,13.3,123.3,25.0,0,15.0,295.0,1.0
Fall,WP,TS,13.7,122.6,25.0,10,16.0,300.0,1.0
Fall,WP,TS,14.1,121.9,25.0,10,16.0,300.0,1.0
Fall,WP,TS,14.5,121.2,25.0,0,16.0,295.0,1.0
Fall,WP,TS,14.9,120.4,28.0,0,16.0,290.0,1.0
Fall,WP,TS,15.1,119.6,30.0,46,16.0,290.0,1.0
Fall,WP,TS,15.4,118.9,33.0,107,15.0,290.0,1.0
Fall,WP,TS,15.7,118.2,35.0,163,14.0,290.0,1.0
Fall,WP,TS,15.9,117.6,35.0,224,12.0,290.0,1.0
Fall,WP,TS,16.1,117.0,35.0,288,10.0,290.0,2.0
Fall,WP,TS,16.2,116.6,35.0,332,7.0,290.0,2.0
Fall,WP,TS,16.3,116.3,35.0,364,6.0,285.0,2.0
Fall,WP,TS,16.4,116.0,35.0,397,6.0,280.0,2.0
Fall,WP,TS,16.4,115.7,35.0,429,6.0,265.0,2.0
Fall,WP,TS,16.4,115.4,35.0,461,6.0,250.0,2.0
Fall,WP,TS,16.2,115.2,35.0,481,6.0,230.0,2.0
Fall,WP,TS,16.0,115.0,35.0,502,6.0,215.0,2.0
Fall,WP,TS,15.8,114.8,35.0,524,6.0,215.0,2.0
Fall,WP,TS,15.5,114.6,35.0,548,6.0,220.0,2.0
Fall,WP,TS,15.3,114.4,35.0,570,7.0,215.0,2.0
Fall,WP,TS,14.9,114.2,35.0,539,7.0,220.0,2.0
Fall,WP,TS,14.7,113.9,35.0,503,7.0,240.0,2.0
Fall,WP,TS,14.6,113.6,35.0,470,7.0,265.0,2.0
Fall,WP,TS,14.6,113.2,35.0,427,8.0,270.0,2.0
Fall,WP,TS,14.6,112.7,35.0,374,8.0,265.0,2.0
Fall,WP,TS,14.5,112.3,35.0,330,9.0,255.0,2.0
Fall,WP,TS,14.4,111.9,33.0,286,9.0,245.0,2.0
Fall,WP,TS,14.1,111.4,30.0,227,10.0,240.0,2.0
Fall,WP,TS,13.9,111.0,30.0,183,11.0,240.0,2.0
Fall,WP,TS,13.6,110.5,30.0,130,11.0,235.0,1.0
Fall,WP,TS,13.3,110.0,28.0,70,9.0,235.0,1.0
Fall,WP,TS,13.1,109.7,25.0,31,7.0,235.0,1.0
Fall,WP,TS,12.9,109.4,23.0,0,5.0,235.0,1.0
Fall,WP,TS,12.7,109.3,20.0,0,3.0,195.0,1.0
Fall,WP,TS,12.6,109.3,31.360000000000003,10,8.0,205.0,1.0
Fall,WP,TS,12.1,108.9,28.000000000000004,0,12.0,210.0,1.0
Fall,EP,TS,16.9,-109.9,35.0,577,7.0,30.0,2.0
Fall,EP,TS,17.2,-109.7,35.0,541,7.0,30.0,2.0
Fall,EP,TS,17.5,-109.5,35.0,505,9.0,35.0,2.0
Fall,EP,TS,17.9,-109.2,35.0,454,10.0,35.0,2.0
Fall,EP,TS,18.3,-108.9,35.0,404,9.0,35.0,2.0
Fall,EP,TS,18.6,-108.7,35.0,370,9.0,35.0,2.0
Fall,EP,TS,19.0,-108.4,35.0,323,9.0,30.0,2.0
Fall,EP,TS,19.4,-108.2,33.0,284,9.0,35.0,2.0
Fall,EP,TS,19.8,-107.9,30.0,239,10.0,40.0,2.0
Fall,EP,TS,20.2,-107.5,28.0,189,11.0,50.0,2.0
Fall,EP,TS,20.5,-107.0,25.0,135,11.0,50.0,1.0
Spring,SI,TS,-11.6,83.7,85.0,1990,7.0,255.0,2.0
Spring,SI,TS,-11.7,83.3,85.0,1994,8.0,265.0,2.0
Spring,SI,TS,-11.7,82.9,85.0,1988,8.0,265.0,2.0
Spring,SI,TS,-11.7,82.5,85.0,1983,8.0,260.0,2.0
Spring,SI,TS,-11.8,82.1,85.0,1990,7.0,255.0,2.0
Spring,SI,TS,-11.9,81.8,80.0,1998,7.0,245.0,2.0
Spring,SI,TS,-12.1,81.5,75.0,2019,7.0,235.0,2.0
Spring,SI,TS,-12.3,81.2,73.0,2040,8.0,230.0,2.0
Spring,SI,TS,-12.6,80.9,70.0,2073,6.0,225.0,2.0
Spring,SI,TS,-12.8,80.7,68.0,2095,5.0,230.0,2.0
Spring,SI,TS,-12.9,80.5,65.0,2106,4.0,240.0,2.0
Spring,SI,TS,-13.0,80.3,63.0,2117,4.0,240.0,2.0
Spring,SI,TS,-13.1,80.2,60.0,2129,2.0,215.0,2.0
Spring,SI,TS,-13.2,80.2,58.0,2140,3.0,215.0,2.0
Spring,SI,TS,-13.3,80.0,55.0,2152,5.0,230.0,2.0
Spring,SI,TS,-13.5,79.8,53.0,2175,6.0,230.0,2.0
Spring,SI,TS,-13.7,79.6,50.0,2198,6.0,240.0,2.0
Spring,SI,TS,-13.8,79.3,50.0,2211,6.0,255.0,2.0
Spring,SI,TS,-13.8,79.0,50.0,2214,8.0,255.0,2.0
Spring,SI,TS,-14.0,78.5,48.0,2241,8.0,255.0,2.0
Spring,SI,TS,-14.1,78.1,45.0,2257,7.0,255.0,2.0
Spring,SI,TS,-14.1,77.8,43.0,2233,6.0,265.0,2.0
Spring,SI,TS,-14.2,77.5,40.0,2198,7.0,270.0,2.0
Spring,SI,TS,-14.1,77.1,40.0,2162,8.0,280.0,2.0
Spring,SI,TS,-14.0,76.7,40.0,2126,9.0,300.0,2.0
Spring,SI,TS,-13.7,76.3,40.0,2099,11.0,310.0,2.0
Spring,SI,TS,-13.3,75.8,40.0,2068,13.0,315.0,2.0
Spring,SI,TS,-12.8,75.4,40.0,2053,14.0,315.0,2.0
Spring,SI,TS,-12.2,74.8,40.0,2026,13.0,310.0,2.0
Spring,SI,TS,-11.9,74.3,38.0,1996,12.0,300.0,2.0
Spring,SI,TS,-11.6,73.8,35.0,1965,12.0,300.0,2.0
Spring,SI,TS,-11.3,73.3,35.0,1937,14.0,300.0,2.0
Spring,SI,TS,-10.9,72.6,35.0,1898,16.0,300.0,2.0
Spring,SI,TS,-10.5,71.9,35.0,1862,18.0,295.0,2.0
Spring,SI,TS,-10.1,71.0,35.0,1812,18.0,295.0,2.0
Spring,SI,TS,-9.7,70.2,35.0,1776,19.0,295.0,2.0
Spring,SI,TS,-9.4,69.3,35.0,1728,20.0,285.0,2.0
Spring,SI,TS,-9.1,68.3,35.0,1677,21.0,280.0,2.0
Spring,SI,TS,-9.0,67.2,35.0,1608,21.0,275.0,2.0
Spring,SI,TS,-9.0,66.2,35.0,1542,20.0,270.0,2.0
Spring,SI,TS,-9.0,65.2,35.0,1481,20.0,270.0,2.0
Fall,NI,DS,11.3,74.8,20.0,88,7.0,275.0,0.0
Fall,NI,DS,11.3,74.7,20.0,95,7.0,270.0,0.0
Fall,NI,MX,11.3,74.3,20.0,125,7.0,275.0,0.0
Fall,NI,MX,11.4,74.0,23.0,147,6.0,275.0,0.0
Fall,NI,MX,11.4,73.7,25.0,176,6.0,275.0,0.0
Fall,NI,TS,11.4,73.5,25.0,195,5.0,275.0,1.0
Fall,NI,TS,11.4,73.4,25.0,205,5.0,270.0,1.0
Fall,NI,TS,11.4,73.2,25.0,225,5.0,275.0,1.0
Fall,NI,TS,11.5,72.9,25.0,249,5.0,280.0,1.0
Fall,NI,TS,11.5,72.7,25.0,269,5.0,285.0,1.0
Fall,NI,TS,11.6,72.5,25.0,283,5.0,290.0,1.0
Fall,NI,TS,11.6,72.4,25.0,293,5.0,290.0,1.0
Fall,NI,TS,11.7,72.2,25.0,308,5.0,290.0,1.0
Fall,NI,TS,11.8,71.9,25.0,334,5.0,295.0,1.0
Fall,NI,TS,11.9,71.7,25.0,351,5.0,295.0,1.0
Fall,NI,TS,12.0,71.6,25.0,359,4.0,300.0,1.0
Fall,NI,TS,12.0,71.5,25.0,369,3.0,305.0,1.0
Fall,NI,TS,12.1,71.4,25.0,377,3.0,310.0,1.0
Fall,NI,TS,12.2,71.3,25.0,386,3.0,315.0,1.0
Fall,NI,TS,12.3,71.2,25.0,394,3.0,310.0,1.0
Fall,NI,TS,12.4,71.1,25.0,403,3.0,305.0,1.0
Fall,NI,TS,12.4,71.1,25.0,403,4.0,310.0,1.0
Fall,NI,TS,12.5,70.9,25.0,421,4.0,310.0,1.0
Fall,NI,TS,12.7,70.8,25.0,427,4.0,315.0,1.0
Fall,NI,TS,12.8,70.6,25.0,439,4.0,315.0,1.0
Fall,NI,TS,12.9,70.5,25.0,441,4.0,315.0,1.0
Fall,NI,TS,12.9,70.5,25.0,441,4.0,315.0,1.0
Fall,NI,TS,13.1,70.3,25.0,448,4.0,315.0,1.0
Fall,NI,TS,13.2,70.2,28.0,452,4.0,315.0,1.0
Fall,NI,TS,13.4,70.0,30.0,461,4.0,315.0,1.0
Fall,NI,TS,13.5,69.9,30.0,466,4.0,320.0,1.0
Fall,NI,TS,13.5,69.9,30.0,466,4.0,325.0,1.0
Fall,NI,TS,13.7,69.8,30.0,468,3.0,330.0,1.0
Fall,NI,TS,13.8,69.7,30.0,475,4.0,325.0,1.0
Fall,NI,TS,14.0,69.6,30.0,475,4.0,320.0,1.0
Fall,NI,TS,14.1,69.5,30.0,481,4.0,315.0,1.0
Fall,NI,TS,14.2,69.4,30.0,488,5.0,310.0,1.0
Fall,NI,TS,14.3,69.2,30.0,503,5.0,310.0,1.0
Fall,NI,TS,14.5,69.0,30.0,512,5.0,305.0,1.0
Fall,NI,TS,14.6,68.8,30.0,527,5.0,305.0,1.0
Fall,NI,TS,14.7,68.7,30.0,532,4.0,305.0,1.0
Fall,NI,TS,14.7,68.6,30.0,542,4.0,300.0,1.0
Fall,NI,TS,14.8,68.5,30.0,548,4.0,300.0,1.0
Fall,NI,TS,14.9,68.3,30.0,564,4.0,295.0,1.0
Fall,NI,TS,15.0,68.1,30.0,581,4.0,290.0,1.0
Fall,NI,TS,15.0,68.0,30.0,591,4.0,285.0,1.0
Fall,NI,TS,15.0,67.9,30.0,601,4.0,285.0,1.0
Fall,NI,TS,15.1,67.7,30.0,619,4.0,285.0,1.0
Fall,NI,TS,15.2,67.5,33.0,637,5.0,295.0,1.0
Fall,NI,TS,15.3,67.3,35.0,655,5.0,305.0,1.0
Fall,NI,TS,15.4,67.1,35.0,674,6.0,315.0,2.0
Fall,NI,TS,15.5,67.1,35.0,672,7.0,330.0,2.0
Fall,NI,TS,15.8,66.9,35.0,685,8.0,340.0,2.0
Fall,NI,TS,16.2,66.8,35.0,654,9.0,355.0,2.0
Fall,NI,TS,16.7,66.8,35.0,608,8.0,10.0,2.0
Fall,NI,TS,16.9,66.9,35.0,584,6.0,30.0,2.0
Fall,NI,TS,16.9,66.9,35.0,584,6.0,45.0,2.0
Fall,NI,TS,17.2,67.2,35.0,538,7.0,50.0,2.0
Fall,NI,TS,17.4,67.5,35.0,501,7.0,45.0,2.0
Fall,NI,TS,17.7,67.7,35.0,461,8.0,30.0,2.0
Fall,NI,TS,18.0,67.8,35.0,428,10.0,15.0,2.0
Fall,NI,TS,18.1,67.9,35.0,413,10.0,10.0,2.0
Fall,NI,TS,18.6,68.0,35.0,362,8.0,25.0,2.0
