SID,SEASON,ISO_TIME,NATURE,LAT,LON,DIST2LAND,LANDFALL,TD9636_STAGE,STORM_SPEED,STORM_DIR,WIND,WIND_AGENCY,PRESS
1980126N08150,1980,1980-05-19 03:00:00,MX,20.8,125.9,462,462.0,1,4.0,325.0,28.0,USA_WIND,992.6666666666666
1980126N08150,1980,1980-05-19 06:00:00,MX,21.0,125.9,475,475.0,1,3.0,0.0,25.0,USA_WIND,993.0
1980126N08150,1980,1980-05-19 09:00:00,MX,21.1,125.9,482,482.0,1,3.0,25.0,25.0,USA_WIND,993.6666666666666
1980126N08150,1980,1980-05-19 12:00:00,MX,21.2,126.0,497,497.0,1,2.0,40.0,25.0,USA_WIND,994.0
1980126N08150,1980,1980-05-19 15:00:00,MX,21.3,126.1,512,512.0,1,2.0,50.0,23.0,USA_WIND,995.3333333333334
1980126N08150,1980,1980-05-19 18:00:00,MX,21.3,126.2,521,521.0,1,2.0,50.0,20.0,USA_WIND,996.25
1980126N08150,1980,1980-05-19 21:00:00,MX,21.4,126.3,536,536.0,1,3.0,55.0,20.0,USA_WIND,997.6666666666666
1980126N08150,1980,1980-05-20 00:00:00,MX,21.5,126.4,544,544.0,1,4.0,60.0,20.0,USA_WIND,998.5
1980126N08150,1980,1980-05-20 03:00:00,MX,21.6,126.7,570,566.0,1,6.0,60.0,39.2,TOKYO_WIND,999.0
1980126N08150,1980,1980-05-20 06:00:00,MX,21.8,127.0,593,590.0,1,7.0,55.0,39.2,TOKYO_WIND,999.0
1980126N08150,1980,1980-05-20 09:00:00,MX,22.0,127.3,617,612.0,1,8.0,50.0,33.6,HKO_WIND,1000.0
1980126N08150,1980,1980-05-20 12:00:00,MX,22.3,127.7,640,636.0,6,11.0,60.0,33.6,HKO_WIND,1000.5
1980126N08150,1980,1980-05-20 15:00:00,MX,22.6,128.3,685,682.0,6,14.0,60.0,33.6,HKO_WIND,1001.0
1980126N08150,1980,1980-05-20 18:00:00,MX,23.0,129.0,741,741.0,6,16.0,60.0,33.6,HKO_WIND,1002.0
1980126N08150,1980,1980-05-20 21:00:00,MX,23.4,129.8,810,792.0,6,19.0,60.0,33.6,HKO_WIND,1003.0
1980126N08150,1980,1980-05-21 00:00:00,MX,23.9,130.8,792,736.0,6,23.0,60.0,33.6,HKO_WIND,1004.0
1980126N08150,1980,1980-05-21 03:00:00,TS,24.5,132.0,736,703.0,6,23.0,60.0,,,1004.0
1980126N08150,1980,1980-05-21 06:00:00,TS,25.0,133.0,706,689.0,6,21.0,60.0,,,1004.0
1980126N08150,1980,1980-05-21 09:00:00,TS,25.5,134.0,693,688.0,6,21.0,60.0,,,1004.0
1980133N07149,1980,1980-05-11 12:00:00,MX,6.9,148.5,1015,1012.0,0,6.0,270.0,15.0,USA_WIND,
1980133N07149,1980,1980-05-11 15:00:00,MX,6.9,148.2,1012,1010.0,0,6.0,270.0,15.0,USA_WIND,
1980133N07149,1980,1980-05-11 18:00:00,MX,6.9,147.9,1010,1009.0,0,5.0,275.0,15.0,USA_WIND,
1980133N07149,1980,1980-05-11 21:00:00,MX,7.0,147.7,1020,1019.0,0,5.0,280.0,18.0,USA_WIND,
1980133N07149,1980,1980-05-12 00:00:00,MX,7.0,147.4,1019,1019.0,0,6.0,275.0,20.0,USA_WIND,
1980133N07149,1980,1980-05-12 03:00:00,MX,7.0,147.1,1019,1019.0,0,7.0,270.0,23.0,USA_WIND,
1980133N07149,1980,1980-05-12 06:00:00,MX,7.0,146.7,1019,1019.0,0,7.0,270.0,25.0,USA_WIND,1002.0
1980133N07149,1980,1980-05-12 09:00:00,MX,7.0,146.3,1020,1020.0,0,7.0,270.0,28.0,USA_WIND,1002.0
1980133N07149,1980,1980-05-12 12:00:00,TS,7.0,146.0,1021,1021.0,1,7.0,275.0,30.0,USA_WIND,1002.0
1980133N07149,1980,1980-05-12 15:00:00,TS,7.0,145.6,1025,1025.0,1,7.0,275.0,33.0,USA_WIND,1001.0
1980133N07149,1980,1980-05-12 18:00:00,TS,7.1,145.3,1041,1041.0,1,6.0,280.0,35.0,USA_WIND,1000.0
1980133N07149,1980,1980-05-12 21:00:00,TS,7.1,145.0,1046,1046.0,1,6.0,280.0,38.0,USA_WIND,1000.0
1980133N07149,1980,1980-05-13 00:00:00,TS,7.2,144.7,1063,1063.0,2,6.0,285.0,40.0,USA_WIND,1002.0
1980133N07149,1980,1980-05-13 03:00:00,TS,7.2,144.5,1067,1067.0,2,5.0,290.0,43.0,USA_WIND,999.0
1980133N07149,1980,1980-05-13 06:00:00,TS,7.3,144.2,1086,1086.0,2,5.0,295.0,45.0,USA_WIND,996.25
1980133N07149,1980,1980-05-13 09:00:00,TS,7.4,144.0,1103,1103.0,2,4.0,300.0,45.0,USA_WIND,995.0
1980133N07149,1980,1980-05-13 12:00:00,TS,7.5,143.8,1119,1119.0,2,4.0,305.0,45.0,USA_WIND,993.25
1980133N07149,1980,1980-05-13 15:00:00,TS,7.7,143.7,1144,1144.0,2,4.0,310.0,45.0,USA_WIND,993.6666666666666
1980133N07149,1980,1980-05-13 18:00:00,TS,7.8,143.5,1161,1161.0,2,4.0,315.0,45.0,USA_WIND,993.25
1980133N07149,1980,1980-05-13 21:00:00,TS,8.0,143.3,1189,1189.0,2,4.0,315.0,48.0,USA_WIND,992.6666666666666
1980133N07149,1980,1980-05-14 00:00:00,TS,8.1,143.2,1203,1203.0,2,5.0,310.0,50.0,USA_WIND,991.5
1980133N07149,1980,1980-05-14 03:00:00,TS,8.3,143.0,1228,1224.0,2,5.0,305.0,50.0,USA_WIND,991.0
1980133N07149,1980,1980-05-14 06:00:00,TS,8.4,142.7,1226,1226.0,2,5.0,300.0,50.0,USA_WIND,991.0
1980133N07149,1980,1980-05-14 09:00:00,TS,8.5,142.5,1228,1228.0,2,4.0,305.0,53.0,USA_WIND,989.3333333333334
1980133N07149,1980,1980-05-14 12:00:00,TS,8.7,142.3,1240,1240.0,2,4.0,320.0,55.0,USA_WIND,988.5
1980133N07149,1980,1980-05-14 15:00:00,TS,8.9,142.2,1257,1257.0,2,5.0,335.0,58.0,USA_WIND,985.0
1980133N07149,1980,1980-05-14 18:00:00,TS,9.1,142.1,1274,1274.0,2,4.0,340.0,60.0,USA_WIND,984.75
1980133N07149,1980,1980-05-14 21:00:00,TS,9.3,142.1,1295,1292.0,2,5.0,345.0,63.0,USA_WIND,979.0
1980133N07149,1980,1980-05-15 00:00:00,TS,9.5,142.0,1313,1313.0,4,7.0,355.0,65.0,USA_WIND,975.0
1980133N07149,1980,1980-05-15 03:00:00,TS,9.9,142.0,1355,1355.0,4,9.0,0.0,70.0,USA_WIND,971.6666666666666
1980133N07149,1980,1980-05-15 06:00:00,TS,10.4,142.0,1408,1408.0,4,9.0,355.0,75.0,USA_WIND,968.25
1980133N07149,1980,1980-05-15 09:00:00,TS,10.8,142.0,1451,1448.0,4,8.0,350.0,80.0,USA_WIND,960.0
1980133N07149,1980,1980-05-15 12:00:00,TS,11.1,141.9,1480,1480.0,4,6.0,345.0,85.0,USA_WIND,951.25
1980133N07149,1980,1980-05-15 15:00:00,TS,11.4,141.8,1510,1510.0,4,5.0,340.0,93.0,USA_WIND,943.6666666666666
1980133N07149,1980,1980-05-15 18:00:00,TS,11.6,141.7,1528,1528.0,4,6.0,335.0,100.0,USA_WIND,934.75
1980133N07149,1980,1980-05-15 21:00:00,TS,11.9,141.5,1551,1551.0,4,6.0,330.0,105.0,USA_WIND,934.6666666666666
1980133N07149,1980,1980-05-16 00:00:00,TS,12.1,141.4,1567,1567.0,4,4.0,330.0,110.0,USA_WIND,934.5
1980133N07149,1980,1980-05-16 03:00:00,TS,12.3,141.3,1584,1584.0,4,3.0,335.0,110.0,USA_WIND,936.6666666666666
1980133N07149,1980,1980-05-16 06:00:00,TS,12.4,141.3,1594,1594.0,4,2.0,355.0,110.0,USA_WIND,938.75
1980133N07149,1980,1980-05-16 09:00:00,TS,12.5,141.3,1605,1605.0,4,3.0,0.0,110.0,USA_WIND,939.3333333333334
1980133N07149,1980,1980-05-16 12:00:00,TS,12.6,141.3,1615,1615.0,4,3.0,15.0,110.0,USA_WIND,940.0
1980133N07149,1980,1980-05-16 15:00:00,TS,12.7,141.3,1625,1625.0,4,3.0,10.0,110.0,USA_WIND,937.6666666666666
1980133N07149,1980,1980-05-16 18:00:00,TS,12.9,141.3,1646,1646.0,4,3.0,355.0,110.0,USA_WIND,933.75
1980133N07149,1980,1980-05-16 21:00:00,TS,13.1,141.3,1667,1667.0,4,4.0,350.0,110.0,USA_WIND,936.0
1980133N07149,1980,1980-05-17 00:00:00,TS,13.3,141.3,1688,1688.0,4,4.0,350.0,110.0,USA_WIND,936.25
1980133N07149,1980,1980-05-17 03:00:00,TS,13.5,141.3,1708,1697.0,4,4.0,355.0,110.0,USA_WIND,936.6666666666666
1980133N07149,1980,1980-05-17 06:00:00,TS,13.7,141.2,1700,1700.0,4,6.0,355.0,110.0,USA_WIND,936.25
1980133N07149,1980,1980-05-17 09:00:00,TS,14.1,141.2,1707,1701.0,4,7.0,350.0,110.0,USA_WIND,937.0
1980133N07149,1980,1980-05-17 12:00:00,TS,14.5,141.1,1705,1699.0,4,7.0,345.0,110.0,USA_WIND,936.5
1980133N07149,1980,1980-05-17 15:00:00,TS,14.8,141.0,1701,1692.0,4,6.0,335.0,108.0,USA_WIND,937.3333333333334
1980133N07149,1980,1980-05-17 18:00:00,TS,15.0,140.8,1683,1676.0,4,6.0,330.0,105.0,USA_WIND,936.75
1980133N07149,1980,1980-05-17 21:00:00,TS,15.3,140.7,1678,1653.0,4,7.0,325.0,105.0,USA_WIND,938.6666666666666
1980133N07149,1980,1980-05-18 00:00:00,TS,15.6,140.4,1653,1644.0,4,7.0,330.0,105.0,USA_WIND,939.75
1980133N07149,1980,1980-05-18 03:00:00,TS,15.9,140.2,1639,1626.0,4,8.0,330.0,105.0,USA_WIND,940.0
1980133N07149,1980,1980-05-18 06:00:00,TS,16.3,140.0,1628,1606.0,4,8.0,325.0,105.0,USA_WIND,940.0
1980133N07149,1980,1980-05-18 09:00:00,TS,16.6,139.7,1606,1582.0,4,9.0,315.0,105.0,USA_WIND,940.6666666666666
1980133N07149,1980,1980-05-18 12:00:00,TS,16.9,139.4,1585,1556.0,4,9.0,315.0,105.0,USA_WIND,940.75
1980133N07149,1980,1980-05-18 15:00:00,TS,17.2,139.0,1556,1537.0,4,9.0,310.0,103.0,USA_WIND,943.6666666666666
1980133N07149,1980,1980-05-18 18:00:00,TS,17.5,138.7,1537,1526.0,4,8.0,315.0,100.0,USA_WIND,945.25
1980133N07149,1980,1980-05-18 21:00:00,TS,17.8,138.5,1530,1509.0,4,7.0,320.0,100.0,USA_WIND,946.0
1980133N07149,1980,1980-05-19 00:00:00,TS,18.1,138.2,1514,1504.0,4,9.0,325.0,100.0,USA_WIND,946.25
1980133N07149,1980,1980-05-19 03:00:00,TS,18.5,138.0,1514,1501.0,4,10.0,330.0,100.0,USA_WIND,949.3333333333334
1980133N07149,1980,1980-05-19 06:00:00,TS,18.9,137.7,1506,1464.0,4,11.0,335.0,100.0,USA_WIND,950.75
1980133N07149,1980,1980-05-19 09:00:00,TS,19.4,137.4,1459,1400.0,4,11.0,335.0,98.0,USA_WIND,954.3333333333334
1980133N07149,1980,1980-05-19 12:00:00,TS,20.0,137.2,1390,1320.0,4,13.0,340.0,95.0,USA_WIND,956.25
1980133N07149,1980,1980-05-19 15:00:00,TS,20.6,137.0,1320,1247.0,4,14.0,340.0,95.0,USA_WIND,961.0
1980133N07149,1980,1980-05-19 18:00:00,TS,21.2,136.7,1247,1163.0,4,15.0,330.0,95.0,USA_WIND,965.0
1980133N07149,1980,1980-05-19 21:00:00,TS,21.9,136.2,1153,1085.0,4,15.0,325.0,90.0,USA_WIND,967.6666666666666
1980133N07149,1980,1980-05-20 00:00:00,TS,22.5,135.8,1075,1006.0,4,14.0,335.0,85.0,USA_WIND,969.5
1980133N07149,1980,1980-05-20 03:00:00,TS,23.1,135.6,1006,937.0,4,14.0,355.0,80.0,USA_WIND,969.6666666666666
1980133N07149,1980,1980-05-20 06:00:00,TS,23.9,135.6,928,846.0,4,16.0,360.0,75.0,USA_WIND,970.0
1980133N07149,1980,1980-05-20 09:00:00,TS,24.7,135.5,846,766.0,4,17.0,0.0,70.0,USA_WIND,972.6666666666666
1980133N07149,1980,1980-05-20 12:00:00,TS,25.6,135.6,766,679.0,4,19.0,5.0,65.0,USA_WIND,974.75
1980133N07149,1980,1980-05-20 15:00:00,TS,26.6,135.7,679,607.0,4,21.0,10.0,63.0,USA_WIND,977.3333333333334
1980133N07149,1980,1980-05-20 18:00:00,TS,27.7,136.0,606,527.0,4,22.0,15.0,60.0,USA_WIND,979.5
1980133N07149,1980,1980-05-20 21:00:00,TS,28.7,136.4,527,428.0,4,23.0,25.0,55.0,USA_WIND,979.6666666666666
1980133N07149,1980,1980-05-21 00:00:00,TS,29.8,137.1,419,364.0,2,23.0,35.0,50.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 03:00:00,TS,30.7,137.9,360,345.0,2,24.0,40.0,45.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 06:00:00,TS,31.6,138.9,334,249.0,2,28.0,45.0,40.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 09:00:00,TS,32.7,140.1,243,171.0,2,32.0,40.0,38.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 12:00:00,TS,34.0,141.5,167,162.0,2,34.0,40.0,35.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 15:00:00,TS,35.2,142.9,189,189.0,2,33.0,45.0,33.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 18:00:00,MX,36.4,144.2,292,292.0,5,26.0,45.0,30.0,USA_WIND,980.0
1980133N07149,1980,1980-05-21 21:00:00,MX,37.1,145.3,359,359.0,5,26.0,45.0,72.80000000000001,TOKYO_WIND,980.0
1980225N11145,1980,1980-08-12 00:00:00,DS,10.9,144.9,1468,1468.0,0,18.0,270.0,,,
1980225N11145,1980,1980-08-12 03:00:00,DS,10.9,144.0,1484,1484.0,0,18.0,270.0,,,
1980225N11145,1980,1980-08-12 06:00:00,DS,10.9,143.0,1498,1465.0,0,19.0,270.0,,,
1980225N11145,1980,1980-08-12 09:00:00,DS,10.9,142.1,1465,1441.0,0,20.0,275.0,,,
1980225N11145,1980,1980-08-12 12:00:00,DS,11.0,141.0,1437,1404.0,0,22.0,275.0,,,
1980225N11145,1980,1980-08-12 15:00:00,DS,11.2,139.9,1415,1387.0,0,23.0,280.0,,,
1980225N11145,1980,1980-08-12 18:00:00,DS,11.4,138.7,1389,1276.0,0,23.0,280.0,,,
1980225N11145,1980,1980-08-12 21:00:00,DS,11.6,137.5,1265,1174.0,0,22.0,280.0,,,
1980225N11145,1980,1980-08-13 00:00:00,DS,11.8,136.5,1163,1085.0,0,19.0,285.0,,,
1980225N11145,1980,1980-08-13 03:00:00,DS,12.0,135.6,1074,1000.0,0,16.0,285.0,,,
1980225N11145,1980,1980-08-13 06:00:00,DS,12.2,134.9,1000,926.0,0,15.0,285.0,,,
1980225N11145,1980,1980-08-13 09:00:00,DS,12.3,134.2,926,855.0,0,14.0,285.0,,,
1980225N11145,1980,1980-08-13 12:00:00,DS,12.5,133.5,855,783.0,0,14.0,280.0,,,
1980225N11145,1980,1980-08-13 15:00:00,DS,12.6,132.8,783,711.0,0,14.0,275.0,,,
1980225N11145,1980,1980-08-13 18:00:00,DS,12.7,132.0,701,631.0,0,15.0,275.0,,,
1980225N11145,1980,1980-08-13 21:00:00,DS,12.8,131.3,631,556.0,0,15.0,270.0,,,
1980225N11145,1980,1980-08-14 00:00:00,DS,12.7,130.5,546,462.0,0,16.0,275.0,,,1005.0
1980225N11145,1980,1980-08-14 03:00:00,DS,12.9,129.7,462,372.0,0,18.0,285.0,,,1005.0
1980225N11145,1980,1980-08-14 06:00:00,DS,13.1,128.8,372,293.0,0,19.0,285.0,,,1004.0
1980225N11145,1980,1980-08-14 09:00:00,DS,13.4,127.8,283,226.0,0,20.0,290.0,,,1004.0
1980225N11145,1980,1980-08-14 12:00:00,DS,13.7,126.8,225,163.0,0,20.0,290.0,,,1004.0
1980225N11145,1980,1980-08-14 15:00:00,DS,14.1,125.9,163,102.0,0,18.0,295.0,,,1004.0
1980225N11145,1980,1980-08-14 18:00:00,MX,14.4,125.1,94,79.0,0,17.0,295.0,20.0,USA_WIND,1004.0
1980225N11145,1980,1980-08-14 21:00:00,MX,14.8,124.4,90,90.0,0,16.0,295.0,20.0,USA_WIND,1004.0
1980225N11145,1980,1980-08-15 00:00:00,MX,15.2,123.6,134,129.0,1,14.0,295.0,20.0,USA_WIND,1005.0
1980225N11145,1980,1980-08-15 03:00:00,MX,15.4,123.0,123,77.0,1,11.0,295.0,18.0,USA_WIND,1004.5
1980225N11145,1980,1980-08-15 06:00:00,MX,15.7,122.6,69,39.0,6,8.0,300.0,15.0,USA_WIND,1004.0
1980225N11145,1980,1980-08-15 09:00:00,TS,15.8,122.3,39,0.0,6,9.0,300.0,28.000000000000004,HKO_WIND,1004.0
1980277N09157,1980,1980-10-02 12:00:00,TS,9.4,156.5,1491,1422.0,1,13.0,220.0,20.0,USA_WIND,
1980277N09157,1980,1980-10-02 15:00:00,TS,8.9,156.1,1422,1357.0,1,13.0,210.0,20.0,USA_WIND,
1980277N09157,1980,1980-10-02 18:00:00,TS,8.3,155.8,1347,1292.0,1,11.0,210.0,20.0,USA_WIND,1006.0
1980277N09157,1980,1980-10-02 21:00:00,TS,7.9,155.5,1292,1249.0,1,11.0,220.0,23.0,USA_WIND,1006.0
1980277N09157,1980,1980-10-03 00:00:00,TS,7.5,155.1,1234,1190.0,1,10.0,225.0,25.0,USA_WIND,1003.0
1980277N09157,1980,1980-10-03 03:00:00,TS,7.2,154.7,1186,1143.0,1,10.0,230.0,30.0,USA_WIND,999.5
1980277N09157,1980,1980-10-03 06:00:00,TS,6.9,154.4,1143,1101.0,1,9.0,230.0,35.0,USA_WIND,1001.0
1980277N09157,1980,1980-10-03 09:00:00,TS,6.6,154.1,1101,1069.0,1,8.0,235.0,43.0,USA_WIND,998.3333333333334
1980277N09157,1980,1980-10-03 12:00:00,TS,6.4,153.7,1066,1035.0,2,8.0,240.0,50.0,USA_WIND,998.75
1980277N09157,1980,1980-10-03 15:00:00,TS,6.2,153.4,1035,1013.0,2,8.0,245.0,55.0,USA_WIND,994.0
1980277N09157,1980,1980-10-03 18:00:00,TS,6.1,153.0,1013,993.0,2,8.0,255.0,60.0,USA_WIND,990.5
1980277N09157,1980,1980-10-03 21:00:00,TS,6.0,152.6,993,985.0,2,8.0,260.0,65.0,USA_WIND,988.3333333333334
1980277N09157,1980,1980-10-04 00:00:00,TS,6.0,152.2,985,978.0,4,9.0,270.0,70.0,USA_WIND,985.0
1980277N09157,1980,1980-10-04 03:00:00,TS,6.0,151.7,978,978.0,4,10.0,280.0,65.0,USA_WIND,985.3333333333334
1980277N09157,1980,1980-10-04 06:00:00,TS,6.2,151.2,997,997.0,4,10.0,290.0,60.0,USA_WIND,983.75
1980277N09157,1980,1980-10-04 09:00:00,TS,6.4,150.8,1019,1019.0,4,10.0,300.0,55.0,USA_WIND,988.0
1980277N09157,1980,1980-10-04 12:00:00,TS,6.7,150.4,1040,1037.0,2,9.0,310.0,50.0,USA_WIND,990.75
1980277N09157,1980,1980-10-04 15:00:00,TS,7.0,150.0,1059,1059.0,2,9.0,315.0,48.0,USA_WIND,994.0
1980277N09157,1980,1980-10-04 18:00:00,TS,7.3,149.8,1086,1083.0,2,8.0,325.0,45.0,USA_WIND,995.75
1980277N09157,1980,1980-10-04 21:00:00,TS,7.6,149.6,1114,1114.0,2,7.0,335.0,43.0,USA_WIND,997.3333333333334
1980277N09157,1980,1980-10-05 00:00:00,TS,8.0,149.4,1153,1153.0,2,8.0,335.0,40.0,USA_WIND,997.75
1980277N09157,1980,1980-10-05 03:00:00,TS,8.4,149.3,1195,1193.0,2,10.0,335.0,53.0,USA_WIND,998.0
1980277N09157,1980,1980-10-05 06:00:00,TS,8.8,149.0,1234,1234.0,2,10.0,320.0,65.0,USA_WIND,997.25
1980277N09157,1980,1980-10-05 09:00:00,TS,9.2,148.6,1273,1272.0,2,11.0,310.0,55.0,USA_WIND,999.6666666666666
1980277N09157,1980,1980-10-05 12:00:00,TS,9.5,148.2,1302,1302.0,2,13.0,310.0,45.0,USA_WIND,1000.75
1980277N09157,1980,1980-10-05 15:00:00,TS,10.0,147.7,1356,1356.0,2,14.0,315.0,38.0,USA_WIND,1002.3333333333334
1980277N09157,1980,1980-10-05 18:00:00,TS,10.5,147.2,1411,1411.0,2,13.0,325.0,30.0,USA_WIND,1002.0
1980277N09157,1980,1980-10-05 21:00:00,TS,11.1,146.9,1479,1479.0,2,13.0,335.0,38.0,USA_WIND,1000.3333333333334
1980277N09157,1980,1980-10-06 00:00:00,TS,11.7,146.7,1546,1546.0,2,12.0,340.0,45.0,USA_WIND,998.25
1980277N09157,1980,1980-10-06 03:00:00,TS,12.2,146.5,1602,1602.0,2,11.0,340.0,53.0,USA_WIND,995.6666666666666
1980277N09157,1980,1980-10-06 06:00:00,TS,12.7,146.3,1658,1658.0,2,11.0,340.0,60.0,USA_WIND,994.0
1980277N09157,1980,1980-10-06 09:00:00,TS,13.2,146.1,1715,1715.0,2,11.0,335.0,53.0,USA_WIND,995.0
1980277N09157,1980,1980-10-06 12:00:00,TS,13.7,145.9,1771,1771.0,2,11.0,330.0,45.0,USA_WIND,997.25
1980277N09157,1980,1980-10-06 15:00:00,TS,14.2,145.5,1830,1830.0,2,12.0,325.0,48.0,USA_WIND,995.6666666666666
1980277N09157,1980,1980-10-06 18:00:00,TS,14.7,145.2,1888,1888.0,2,10.0,320.0,50.0,USA_WIND,995.75
1980277N09157,1980,1980-10-06 21:00:00,TS,15.0,144.9,1924,1924.0,2,9.0,315.0,50.0,USA_WIND,994.0
1980277N09157,1980,1980-10-07 00:00:00,TS,15.3,144.6,1961,1961.0,2,8.0,315.0,50.0,USA_WIND,993.0
1980277N09157,1980,1980-10-07 03:00:00,TS,15.6,144.3,1998,1998.0,2,7.0,315.0,50.0,USA_WIND,991.0
1980277N09157,1980,1980-10-07 06:00:00,TS,15.8,144.1,2023,2018.0,2,7.0,315.0,50.0,USA_WIND,989.5
1980277N09157,1980,1980-10-07 09:00:00,TS,16.1,143.8,2020,1993.0,2,7.0,315.0,55.0,USA_WIND,988.3333333333334
1980277N09157,1980,1980-10-07 12:00:00,TS,16.3,143.5,1993,1966.0,2,7.0,310.0,60.0,USA_WIND,986.5
1980277N09157,1980,1980-10-07 15:00:00,TS,16.5,143.2,1966,1940.0,2,7.0,305.0,63.0,USA_WIND,984.3333333333334
1980277N09157,1980,1980-10-07 18:00:00,TS,16.7,142.9,1940,1903.0,2,8.0,295.0,65.0,USA_WIND,980.75
1980277N09157,1980,1980-10-07 21:00:00,TS,16.9,142.5,1903,1865.0,2,9.0,290.0,68.0,USA_WIND,980.0
1980277N09157,1980,1980-10-08 00:00:00,TS,17.0,142.0,1854,1819.0,4,9.0,290.0,70.0,USA_WIND,977.5
1980277N09157,1980,1980-10-08 03:00:00,TS,17.2,141.6,1819,1774.0,4,10.0,295.0,73.0,USA_WIND,972.0
1980277N09157,1980,1980-10-08 06:00:00,TS,17.4,141.1,1774,1731.0,4,10.0,295.0,75.0,USA_WIND,965.0
1980277N09157,1980,1980-10-08 09:00:00,TS,17.6,140.6,1731,1692.0,4,10.0,295.0,78.0,USA_WIND,958.0
1980277N09157,1980,1980-10-08 12:00:00,TS,17.9,140.1,1692,1650.0,4,11.0,300.0,80.0,USA_WIND,950.0
1980277N09157,1980,1980-10-08 15:00:00,TS,18.1,139.6,1650,1614.0,4,11.0,300.0,85.0,USA_WIND,940.0
1980277N09157,1980,1980-10-08 18:00:00,TS,18.4,139.1,1614,1571.0,4,11.0,295.0,90.0,USA_WIND,930.0
1980277N09157,1980,1980-10-08 21:00:00,TS,18.6,138.5,1566,1524.0,4,11.0,290.0,105.0,USA_WIND,911.0
1980277N09157,1980,1980-10-09 00:00:00,TS,18.7,138.0,1524,1487.0,4,10.0,290.0,120.0,USA_WIND,891.25
1980277N09157,1980,1980-10-09 03:00:00,TS,18.9,137.5,1487,1462.0,4,10.0,290.0,135.0,USA_WIND,892.3333333333334
1980277N09157,1980,1980-10-09 06:00:00,TS,19.1,137.0,1452,1428.0,4,10.0,295.0,150.0,USA_WIND,892.0
1980277N09157,1980,1980-10-09 09:00:00,TS,19.3,136.5,1419,1394.0,4,10.0,295.0,148.0,USA_WIND,895.3333333333334
1980277N09157,1980,1980-10-09 12:00:00,TS,19.5,136.0,1384,1340.0,4,11.0,295.0,145.0,USA_WIND,898.25
1980277N09157,1980,1980-10-09 15:00:00,TS,19.8,135.5,1340,1298.0,4,12.0,295.0,143.0,USA_WIND,900.0
1980277N09157,1980,1980-10-09 18:00:00,TS,20.0,134.9,1298,1245.0,4,13.0,290.0,140.0,USA_WIND,901.25
1980277N09157,1980,1980-10-09 21:00:00,TS,20.3,134.2,1245,1197.0,4,14.0,290.0,138.0,USA_WIND,906.0
1980277N09157,1980,1980-10-10 00:00:00,TS,20.5,133.5,1197,1129.0,4,14.0,290.0,135.0,USA_WIND,910.0
1980277N09157,1980,1980-10-10 03:00:00,TS,20.7,132.7,1119,1063.0,4,14.0,290.0,133.0,USA_WIND,910.0
1980277N09157,1980,1980-10-10 06:00:00,TS,20.9,132.1,1063,1001.0,4,13.0,290.0,130.0,USA_WIND,910.0
1980277N09157,1980,1980-10-10 09:00:00,TS,21.2,131.4,1001,953.0,4,13.0,295.0,128.0,USA_WIND,908.0
1980277N09157,1980,1980-10-10 12:00:00,TS,21.5,130.8,953,909.0,4,12.0,295.0,125.0,USA_WIND,905.25
1980277N09157,1980,1980-10-10 15:00:00,TS,21.8,130.2,900,843.0,4,12.0,300.0,125.0,USA_WIND,907.6666666666666
1980277N09157,1980,1980-10-10 18:00:00,TS,22.1,129.7,840,793.0,4,11.0,300.0,125.0,USA_WIND,909.5
1980277N09157,1980,1980-10-10 21:00:00,TS,22.3,129.2,784,734.0,4,10.0,305.0,123.0,USA_WIND,914.0
1980277N09157,1980,1980-10-11 00:00:00,TS,22.6,128.8,734,685.0,4,10.0,305.0,120.0,USA_WIND,918.75
1980277N09157,1980,1980-10-11 03:00:00,TS,22.9,128.4,685,636.0,4,10.0,310.0,118.0,USA_WIND,917.6666666666666
1980277N09157,1980,1980-10-11 06:00:00,TS,23.2,128.0,636,589.0,4,9.0,305.0,115.0,USA_WIND,917.5
1980277N09157,1980,1980-10-11 09:00:00,TS,23.5,127.6,589,545.0,4,9.0,305.0,115.0,USA_WIND,916.0
1980277N09157,1980,1980-10-11 12:00:00,TS,23.7,127.2,545,507.0,4,8.0,305.0,115.0,USA_WIND,915.0
1980277N09157,1980,1980-10-11 15:00:00,TS,24.0,126.8,498,463.0,4,8.0,310.0,113.0,USA_WIND,917.0
1980277N09157,1980,1980-10-11 18:00:00,TS,24.2,126.5,463,437.0,4,7.0,315.0,110.0,USA_WIND,917.5
1980277N09157,1980,1980-10-11 21:00:00,TS,24.5,126.3,437,413.0,4,7.0,325.0,108.0,USA_WIND,921.0
1980277N09157,1980,1980-10-12 00:00:00,TS,24.8,126.1,413,392.0,4,6.0,330.0,105.0,USA_WIND,923.75
1980277N09157,1980,1980-10-12 03:00:00,TS,25.1,125.9,392,383.0,4,6.0,335.0,103.0,USA_WIND,923.6666666666666
1980277N09157,1980,1980-10-12 06:00:00,TS,25.3,125.8,383,376.0,4,7.0,345.0,100.0,USA_WIND,923.75
